Event	ID	Name			Wwise Object Path	Notes
	57903060	Arsonist_Secondary_Flare_Projectile_Burning			\Default Work Unit\Arsonist_Secondary_Flare_Projectile_Burning	
	87692310	Arsonist_Secondary_Flare_Damage_Tick			\Default Work Unit\Arsonist_Secondary_Flare_Damage_Tick	
	137978395	Arsonist_Idle_Taunt_Firebug			\Default Work Unit\Arsonist_Idle_Taunt_Firebug	
	289708206	Arsonist_ZPB_Start_Laugh			\Default Work Unit\Arsonist_ZPB_Start_Laugh	
	428657357	Arsonist_Menu_Match_Strike			\Default Work Unit\Arsonist_Menu_Match_Strike	
	470984906	Arsonist_Primary_Fire			\Default Work Unit\Arsonist_Primary_Fire	
	587096102	Arsonist_Flamethrower_Active			\Default Work Unit\Arsonist_Flamethrower_Active	
	896468461	Arsonist_ZPB_Contact_Laugh_Firebug			\Default Work Unit\Arsonist_ZPB_Contact_Laugh_Firebug	
	934132236	Arsonist_Flamethrower_Start			\Default Work Unit\Arsonist_Flamethrower_Start	
	955478894	Arsonist_Neomasochism_Start_No_Laugh			\Default Work Unit\Arsonist_Neomasochism_Start_No_Laugh	
	1135082308	Arsonist_Stop_ZPB_Fluff			\Default Work Unit\Arsonist_Stop_ZPB_Fluff	
	1155150252	Arsonist_Idle_Stop			\Default Work Unit\Arsonist_Idle_Stop	
	1305067912	Arsonist_Neomasochism_Start_Laugh			\Default Work Unit\Arsonist_Neomasochism_Start_Laugh	
	1362851720	Arsonist_Idle_Taunt			\Default Work Unit\Arsonist_Idle_Taunt	
	1419365914	Arsonist_Neomasochism_Duration_No_Pulse			\Default Work Unit\Arsonist_Neomasochism_Duration_No_Pulse	
	1486446844	Arsonist_ZPB_Contact			\Default Work Unit\Arsonist_ZPB_Contact	
	1555324237	Arsonist_Primary_Fire_Travel			\Default Work Unit\Arsonist_Primary_Fire_Travel	
	1578712289	Arsonist_Neomasochism_Pulse			\Default Work Unit\Arsonist_Neomasochism_Pulse	
	1597575822	Arsonist_Secondary_Flare_Punch_Contact			\Default Work Unit\Arsonist_Secondary_Flare_Punch_Contact	
	1608533803	Arsonist_Secondary_Flare_Projectile_Overheat			\Default Work Unit\Arsonist_Secondary_Flare_Projectile_Overheat	
	1840962711	Arsonist_Masochism			\Default Work Unit\Arsonist_Masochism	
	1845947419	Arsonist_Neomasochism_Start_Laugh_Firebug			\Default Work Unit\Arsonist_Neomasochism_Start_Laugh_Firebug	
	1924783034	Arsonist_Cleanse			\Default Work Unit\Arsonist_Cleanse	
	2300744954	Arsonist_Primary_Fire_Overheated			\Default Work Unit\Arsonist_Primary_Fire_Overheated	
	2517450375	Arsonist_Secondary_Flare_Punch_Explosion			\Default Work Unit\Arsonist_Secondary_Flare_Punch_Explosion	
	2615494976	Arsonist_Primary_Fire_Travel_Stop			\Default Work Unit\Arsonist_Primary_Fire_Travel_Stop	
	2698275145	Arsonist_Secondary_Flare_Projectile_Impact			\Default Work Unit\Arsonist_Secondary_Flare_Projectile_Impact	
	3061346618	Arsonist_Secondary_Flare_Explosion			\Default Work Unit\Arsonist_Secondary_Flare_Explosion	
	3152162514	Arsonist_Overheat_Start			\Default Work Unit\Arsonist_Overheat_Start	
	3167811629	Arsonist_ZPB_Start_Laugh_Firebug			\Default Work Unit\Arsonist_ZPB_Start_Laugh_Firebug	
	3408252638	Arsonist_Overheat_Duration			\Default Work Unit\Arsonist_Overheat_Duration	
	3580806227	Arsonist_Secondary_Flare_Punch			\Default Work Unit\Arsonist_Secondary_Flare_Punch	
	3585665340	Arsonist_ZPB_Start			\Default Work Unit\Arsonist_ZPB_Start	
	3747272580	Arsonist_Secondary_Flare_Projectile			\Default Work Unit\Arsonist_Secondary_Flare_Projectile	
	3765159379	Arsonist_Neomasochism_End_Laugh			\Default Work Unit\Arsonist_Neomasochism_End_Laugh	
	3787943995	Arsonist_Overheat_Finish			\Default Work Unit\Arsonist_Overheat_Finish	
	3799485370	Arsonist_Secondary_Flare_Projectile_Travel_Stop			\Default Work Unit\Arsonist_Secondary_Flare_Projectile_Travel_Stop	
	3831238989	Arsonist_Masochism_Laugh			\Default Work Unit\Arsonist_Masochism_Laugh	
	3833223580	Arsonist_Neomasochism_Active			\Default Work Unit\Arsonist_Neomasochism_Active	
	3858611310	Arsonist_ZPB_Contact_Laugh			\Default Work Unit\Arsonist_ZPB_Contact_Laugh	
	3899586782	Arsonist_Primary_Fire_Explosion			\Default Work Unit\Arsonist_Primary_Fire_Explosion	
	3993024655	Arsonist_Secondary_Flare_Projectile_Travel			\Default Work Unit\Arsonist_Secondary_Flare_Projectile_Travel	
	4054143681	Arsonist_Secondary_Flare_Explosion_New			\Default Work Unit\Arsonist_Secondary_Flare_Explosion_New	
	4168901551	Arsonist_Flamethrower_End			\Default Work Unit\Arsonist_Flamethrower_End	

Game Parameter	ID	Name			Wwise Object Path	Notes
	3673881719	Volume_SFX			\Default Work Unit\Volume_SFX	
	3695994288	Volume_Master			\Default Work Unit\Volume_Master	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	1027889982	Arsonist_Idle_2	C:\coding\Arsonist-RoR2\ArsonistWWISE\.cache\Windows\SFX\Arsonist_Idle_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\SFX Mixer\10_0_Idle_Arsonist\Arsonist_Idle_2		68655
	1028167492	Firebug_ZPB_start__contact_TRUE_01	C:\coding\Arsonist-RoR2\ArsonistWWISE\.cache\Windows\SFX\Firebug_ZPB_start__contact_TRUE_F8AE7028.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\SFX Mixer\5_4_ZPB_Fire_Laugh_Firebug\Firebug_ZPB_start__contact_TRUE_01		51105
	1029976508	7_0_Menu_Match_Strike	C:\coding\Arsonist-RoR2\ArsonistWWISE\.cache\Windows\SFX\flarestrikesetup_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\SFX Mixer\7_0_Menu_Match_Strike		132238
	1035535129	2_0_Cleanse	C:\coding\Arsonist-RoR2\ArsonistWWISE\.cache\Windows\SFX\Cleanse - Shift\4. Cleanse_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\SFX Mixer\2_0_Cleanse		111456
	1038082577	3_ZPBstartupwithLaughv3	C:\coding\Arsonist-RoR2\ArsonistWWISE\.cache\Windows\SFX\3.ZPBstartupwithLaughv3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\SFX Mixer\5_2_ZPB_Fire_Laugh\3_ZPBstartupwithLaughv3		76598
	1059586593	4_ZPBcontactv1	C:\coding\Arsonist-RoR2\ArsonistWWISE\.cache\Windows\SFX\4.ZPBcontactv1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\SFX Mixer\5_3_ZPB_Contact_Laugh\4_ZPBcontactv1		83053
	1062392174	4_ZPB_Laugh_new_02	C:\coding\Arsonist-RoR2\ArsonistWWISE\.cache\Windows\SFX\2. ZPB with efforts + laughs (start + travel _ contact)_52985496.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\SFX Mixer\5_2_ZPB_Fire_Laugh\4_ZPB_Laugh_new_02		52645
	1067383454	1_1_Overheat_Duration	C:\coding\Arsonist-RoR2\ArsonistWWISE\.cache\Windows\SFX\Overheat\2. Overheat Duration_9EDFC787.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\SFX Mixer\1_1_Overheat_Duration		261045
	1070261069	4_4_Secondary_Flare_Projectile_Impact	C:\coding\Arsonist-RoR2\ArsonistWWISE\.cache\Windows\SFX\7. Initial Contact_D23093A4.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\SFX Mixer\4_4_Secondary_Flare_Projectile_Impact		13433
	1071573893	3_2_Primary_Fire_OnHit	C:\coding\Arsonist-RoR2\ArsonistWWISE\.cache\Windows\SFX\Explosion_from_projectile_contact (1)_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\SFX Mixer\3_2_Primary_Fire_OnHit		41647

